Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
C2	84.89162202731121	0.4072021940040893	0.40670026741012977	0.005640194300775961	0.6566354615550466	FALSE
EAF2	67.34067333272321	0.40487727316568445	0.15993929007015262	4.2603262830402157e-4	0.2442238290979351	FALSE
PYCR1	16.430302448047193	0.3945845116221323	0.4381234467799228	0.005746986097264452	0.6566354615550466	FALSE
NLRP7	16.476866695856206	0.3773915703907257	0.21675685041904658	0.002204075681483801	0.5407482668001564	FALSE
SEC11C	356.4634414001765	0.3715481388045514	0.12733803193595608	0.3166036877651107	0.950369977061049	FALSE
SLC16A14	10.371921596685393	0.371033584805706	0.39506150833876535	0.005276753840741469	0.6558251202064398	FALSE
LINC03034	39.97749719906848	0.36903695742860304	0.1592114880676359	0.5882483389604596	0.9808163488304377	FALSE
DSC2	248.71196130734523	0.36739354936163937	0.23194715460477455	0.002924676858858177	0.5808026762102053	FALSE
CD38	332.51334474319486	0.3547673328104567	0.20309558280290138	0.002226620198406982	0.5407482668001564	FALSE
HLA-K	28.624276819929506	0.3525892791723759	0.3757896629995293	0.0054440151466047205	0.6566354615550466	FALSE
ZFAT	230.29445874604022	0.3499099197200539	0.04312812930926844	0.7807821989885756	0.9890110801107469	FALSE
TIFA	204.38011750600228	0.3412509169525883	0.11122844173539577	8.566040987829582e-5	0.12038582219049729	FALSE
FLVCR2	122.35952216390383	0.3385103641826113	0.10702986865643116	0.4635487482206651	0.9681731256637537	FALSE
DENND5B	60.24066019909472	0.30890328790845406	0.2264560274375122	0.003674400051454343	0.6393456089530557	FALSE
PRDX4	117.20674048205848	0.3024320014915462	0.09814781538929984	0.19787303422246585	0.9431011686382762	FALSE
NET1	76.39005130581762	0.30164714124521996	0.12194162955699908	4.556586081421362e-4	0.2442238290979351	FALSE
CHPF	130.6025463852034	0.3007505297423529	0.19069965396198513	0.0028490511818588136	0.5768396489175575	FALSE
ANGPTL6	29.587058188485145	0.2995604172045004	0.25719983932843	0.0042741783134077555	0.643488275934588	FALSE
CACHD1	25.208895748312045	0.292229395190717	0.24935851656510416	0.004144204215238791	0.643488275934588	FALSE
XBP1	1302.4179268368955	0.2905884263443348	0.08591619627043129	0.6242791870625237	0.9811544160044796	FALSE
SHOC1	62.269825587251006	0.2877319068264862	0.23528208344804535	0.004041352906162953	0.643488275934588	FALSE
SPATS2	99.32177141003397	0.28546435945623555	0.14236917211781658	0.0013121448945439761	0.4610170619868932	FALSE
PLAG1	32.905339228745106	0.28231868586091147	0.15745481829588776	0.0018095047260375963	0.4934276320105505	FALSE
MYDGF	392.64456975647244	0.26840330922076694	0.10610291898928494	0.3656902605409008	0.961364189236488	FALSE
CYP4F22	47.38340823361657	0.2606739772449049	0.28271727683903514	0.005190356928006891	0.6495056237992185	FALSE
SEC24A	169.73251937085595	0.24676409801191307	0.11022031219196211	7.957282531308273e-4	0.31604250401522205	FALSE
MYH7B	27.467690191453162	0.22583530078649564	0.1498610706724822	0.0026378217051555527	0.5646345162963795	FALSE
RAB30	143.38947515097774	0.2224057956460201	0.12494665798113229	0.0019627746526524386	0.5147227344378352	FALSE
NAIP	2444.0808650388626	0.2214422948600121	0.20009760507802699	0.004905696369461269	0.643488275934588	FALSE
DPY19L4	49.065059820154275	0.21398012500208394	0.14003463115944634	0.0026545262607013736	0.5646345162963795	FALSE
GRK4	17.70732415506196	0.20361042984897845	0.23925567806018272	0.004584425423167766	0.643488275934588	FALSE
UAP1	116.30888318770515	0.19745420529851385	0.11849125141693545	0.0022790156838320766	0.5407482668001564	FALSE
LINC01504	37.761325092721684	0.19375868463085197	0.189449374077325	0.004322729678354839	0.643488275934588	FALSE
PDHX	93.79415579936541	0.1936338089041701	0.09064647596869273	9.408939377778436e-4	0.3508190253714531	FALSE
TXNDC11	691.2082224602924	0.18898034840516922	0.12009969434081033	0.002657830782785366	0.5646345162963795	FALSE
CAAP1	66.25970366209921	0.18763426395074514	0.09707859491246647	0.0013905696081587717	0.4636723392654803	FALSE
MDM1	143.74430957288692	0.18699165795195807	0.06988866448173221	2.476060824548676e-4	0.2154172917357348	FALSE
ERLEC1	238.81182351813732	0.18210295706090646	0.0961901429444831	0.0015639465778609812	0.4636723392654803	FALSE
TXK	272.56196027468684	0.17533868231709743	0.12049197576832493	0.0030713525913664617	0.590180787543168	FALSE
PXYLP1	136.92430212325885	0.17425811145069728	0.115683032186156	0.002861879031437396	0.5768396489175575	FALSE
GAS8	52.85893803991636	0.17185194677252988	0.11758180049299324	0.002768594347609366	0.5768396489175575	FALSE
TCF7L2	323.0334996411764	0.16940075387499673	0.15009832644250162	0.004198576750246138	0.643488275934588	FALSE
KLHL6	868.7515106564679	0.16624065744219918	0.050040492073283885	3.656239686970151e-5	0.06072681734631333	FALSE
PDIA4	981.6134994683987	0.16032001035406132	0.17791840443368778	0.698510665073236	0.9827494532330928	FALSE
RBM45	80.94054560795772	0.1562601880710808	0.09592903242906382	0.0022751522220888216	0.5407482668001564	FALSE
NUP35	43.78646376924875	0.15016211850103847	0.13478404638701308	0.0038684277686163583	0.643488275934588	FALSE
CETN2	144.08651042829123	0.1402248840140101	0.1305143889391439	0.004177610618201709	0.643488275934588	FALSE
ZNF45	114.1155332741512	0.14014241694080545	0.07385175078198311	0.0014620018799186753	0.4636723392654803	FALSE
BBS4	124.69481375979326	0.13648336433943073	0.07760203235639108	0.0018508201943715317	0.4972718375171748	FALSE
PAG1	901.8014828398419	0.13392117922833643	0.1260056918796633	0.00475848840175678	0.643488275934588	FALSE
DUSP3	645.1057840568061	0.12868829001882495	0.17276414166979095	0.005930205317820618	0.6566354615550466	FALSE
RAB11FIP2	136.35042067598152	0.12772433267020733	0.0956119133469585	0.0032533497667248243	0.6003909114955812	FALSE
ZNF197	110.62414057475574	0.12449108114314585	0.1251791821364344	0.0045066726593872	0.643488275934588	FALSE
ZNF660-ZNF197	110.62414057475574	0.12449108114314585	0.1251791821364344	0.0045066726593872	0.643488275934588	FALSE
UBQLN2	828.127840905671	0.1207694128843824	0.06960891529028958	0.0019721177564668018	0.5147227344378352	FALSE
CHD9	298.63708856969873	0.11993063375458395	0.11397923306465468	0.004504197864257275	0.643488275934588	FALSE
ZSCAN29	329.22303010182367	0.11974776929731897	0.06408606059428014	0.0015669504453697037	0.4636723392654803	FALSE
GTF2A1	269.20263930849023	0.11776132319153812	0.11563673972925251	0.00457169335647703	0.643488275934588	FALSE
EPG5	689.4828629312991	0.11773160103356518	0.08154333386540463	0.0028464645100360034	0.5768396489175575	FALSE
COQ7	112.7343450338154	0.11477740628994987	0.08413578957987473	0.0030814480812895047	0.590180787543168	FALSE
MAGEH1	132.97545051087508	0.11329522154511694	0.1721450759455825	0.005043681268628612	0.643488275934588	FALSE
NKRF	130.94317486460048	0.11135476143682503	0.11095956826572867	0.004460010586151737	0.643488275934588	FALSE
ZNF808	176.2533903871458	0.10850217705857552	0.12420721582123495	0.004779389258281301	0.643488275934588	FALSE
C6orf120	203.11353752984337	0.10404446356358035	0.07166245462611952	0.0028731476766008608	0.5768396489175575	FALSE
PDE7A	1351.9739016830551	0.10089161418215452	0.08647392744140199	0.004346699655585811	0.643488275934588	FALSE
STIM2	510.55498072347683	0.09673976925037925	0.05127197133814039	0.0014175799079428216	0.4636723392654803	FALSE
ZNF706	470.616129235711	0.0940319800336348	0.048569731190920576	0.0012823862753590408	0.45939602452567996	FALSE
RMDN1	243.29627889464268	0.08918615920233963	0.09056477305465568	0.004645888438462245	0.643488275934588	FALSE
DTNB	116.92264608535973	0.08747291667772215	0.19501714701278347	0.005125220207893079	0.645777746194528	FALSE
THUMPD3	213.77297787237714	0.08386569581605667	0.07372611048653123	0.004229309801302323	0.643488275934588	FALSE
DNASE1	976.5517293831942	0.06497154520711593	0.13786502520413485	0.007233969752271878	0.6847908154093638	FALSE
RPL19	18217.483336764988	0.0020316933089771128	0.020161134092581485	0.05071421445994429	0.8761103560862037	FALSE
PRKCB	5708.4456871643415	0.0020114923563346607	0.011756929500756188	0.44561359154334645	0.9659930165021062	FALSE
RPL18A	17763.896769264833	0.001974586508915847	0.0077851657881919095	0.2218671887624239	0.9431011686382762	FALSE
PIK3CG	1113.7906474919375	0.001964058429987304	0.007197236221344189	0.5214102001813592	0.9738696503495705	FALSE
GNG7	649.3116304251532	0.0018656439196292306	0.004637814456969417	0.5725981080675635	0.9805314950908789	FALSE
CD93	4181.457938796167	0.0018527183527710697	0.004460943723000741	0.4803165987091673	0.9700120237855046	FALSE
KPNA6	1043.4831604765607	0.001845475774037546	0.004309766249721512	0.6531457650995234	0.9827494532330928	FALSE
RANBP3	1424.6271625681218	0.0017987708691803684	0.0038366602490703633	0.5443596685715929	0.9769612383117152	FALSE
NOL7	306.0113196596259	0.001796392344304833	0.0038298104497774318	0.24174816611405636	0.9431011686382762	FALSE
ATP6V0B	3365.944308218332	0.001748313054025031	0.003467035150867875	0.15770308742486333	0.9369321113908191	FALSE
TPST2	1331.614715202927	0.001734238147917375	0.0033691058068389267	0.48386900959875506	0.970730901156679	FALSE
IL17RA	9878.652084485688	0.0017208947957311508	0.0032920117207756107	0.47246269642778715	0.9692355136836451	FALSE
TMEM63A	2968.793179470608	0.0016884569103703634	0.0031074832792637843	0.845794826456682	0.994316419751855	FALSE
NUP62	1347.1515056071682	0.0016713867544560412	0.0030228917420765983	0.5120513313678974	0.9730941672828417	FALSE
RPL39	5915.121102779108	0.001639093911285612	0.0028808741123960277	0.037032257263746086	0.8531397593385441	FALSE
STAB1	2629.2876925345126	0.00163906674877326	0.00288225237745041	0.9004741876082083	0.9962420887147879	FALSE
EEF1G	18016.446411788314	0.0016085905548545146	0.002757890995515174	0.07085386642783739	0.8974333869626038	FALSE
GNAL	272.6742969564295	0.0015888036426792039	0.0026872589594962104	0.5315912671366038	0.9763187848534229	FALSE
CSNK2A1	902.2640213543791	0.001555074119996525	0.00256518138476668	0.5562270090732325	0.9792404389886902	FALSE
PBX2	6978.396989617067	0.0015176240556469887	0.002464041493480229	0.2159791401717708	0.9431011686382762	FALSE
PLXDC1	448.6894259176674	0.0014685617787946919	0.0023400128101857495	0.43345481161955424	0.9647917078786862	FALSE
EIF4G2	6559.035556057246	0.0014482809276556256	0.0022890445860698602	0.3489413923373924	0.9600867172258346	FALSE
MAN2C1	2505.640190332768	0.0014322630614663383	0.0022571737627985625	0.9874158658514771	0.9992665463643303	FALSE
IL6R	7538.871554689757	0.0014137323738245334	0.002218361753046429	0.2977231056024388	0.9477959817662585	FALSE
JAK1	5757.57116329331	0.0013739533901743278	0.002140739858118977	0.0393452286751155	0.8545016292918084	FALSE
APH1A	1645.827826311134	0.001347749273193183	0.002092645793233461	0.49610264314498814	0.9720353265100822	FALSE
INTS3	2261.4357859237043	0.0013413050462035181	0.0020822477907635056	0.883525685803068	0.9962420887147879	FALSE
ALAS1	586.0209191892935	0.0013246350376576663	0.0020567549584982886	0.9565531692688722	0.9992116652676296	FALSE
YKT6	935.5540013389638	0.0012948325189049473	0.002008960296189249	0.6827270856750918	0.9827494532330928	FALSE
MTMR12	405.20353564519974	0.001288388962598136	0.002001931898291611	0.8520808147507868	0.9953989623868703	FALSE
ZFR	616.4341662289972	0.0012507805101643274	0.0019493975105338188	0.3204713980182982	0.9504518736070575	FALSE
SH3BP1	3789.1064722392625	0.0012334174600364622	0.0019268135138066538	0.9961817556936126	0.9992665463643303	FALSE
WBP2	8163.595205385713	0.0012183511206057171	0.0019086197898726086	0.3334208430686537	0.9549875908841201	FALSE
RAP2B	1079.3056183774697	0.0012167043423962985	0.0019045813299040858	0.13247685786766797	0.9353320684514788	FALSE
PIEZO1	3679.9295558278145	0.0012136182877084808	0.001902121751385109	0.7101437062610749	0.983971250542873	FALSE
FGFR1OP2	598.3340382030174	0.0012128658221681188	0.0019024267899885776	0.25914357781771463	0.9451824962710511	FALSE
ZDHHC18	10574.480083405466	0.0012051649283115104	0.00189305612893103	0.5824729617050732	0.9805818745108457	FALSE
APBB1IP	6485.61462751962	0.001199937195246478	0.001886720175221591	0.6522075500708358	0.9827494532330928	FALSE
CPPED1	7613.255452229917	0.0011968594282855715	0.0018834945188485638	0.07198681235773147	0.8974333869626038	FALSE
CSNK1A1	1170.8426140967013	0.0011813952879129854	0.0018649028301658647	0.8462290008795523	0.994338106605287	FALSE
COQ2	103.23011126745133	0.0011607067829797503	0.001843271987714253	0.3895681061501335	0.963690722950888	FALSE
SETX	2920.0425754854155	0.0011579432291565917	0.0018401745960843455	0.6246415204960225	0.9811544160044796	FALSE
TREM1	3911.064429242662	0.001137463325046665	0.0018195853990903535	0.5529531155842027	0.9792404389886902	FALSE
NPIPB14P	51.943753023166295	0.0011272188699686901	0.001809566246664827	0.606144749389911	0.9808163488304377	FALSE
ELF4	3042.39529589456	0.001123769525816303	0.0018056049374786404	0.641757674395888	0.9825130111992789	FALSE
RTN4	2066.2655610324373	0.001111497901458154	0.0017933496007897182	0.36916116059340237	0.9617538506125155	FALSE
JADE2	1609.596542355254	0.0011087484647364172	0.0017908942015217892	0.7133625040786244	0.9848511829311176	FALSE
RGP1	637.197594802968	0.0010977771554161436	0.0017802352624920314	0.23720738857777487	0.9431011686382762	FALSE
MNDA	22704.543306887623	0.0010642776075164776	0.0017521031706384327	0.5147226920584247	0.9730941672828417	FALSE
ATP6V0D1	3763.9113106758546	0.0010611215041908446	0.0017492662602890156	0.2465011110287431	0.9431011686382762	FALSE
HERC2	631.8939548227708	0.0010592779731576267	0.0017479171135074839	0.2044137956729089	0.9431011686382762	FALSE
RBM23	2067.1195306713507	0.001058354351534779	0.0017465452687933174	0.2085021440460276	0.9431011686382762	FALSE
POLR2A	5989.61766686282	0.0010572211924143099	0.0017457083595040566	0.9526832354318963	0.9992116652676296	FALSE
CDK13	1108.9925303538348	0.0010508344594866452	0.0017392396772135175	0.5992496553751867	0.9808163488304377	FALSE
ABCF1	810.6986106896304	0.0010444585981666764	0.001734210645141905	0.6640172055572409	0.9827494532330928	FALSE
RPL31	9088.790198497192	0.0010360709562452013	0.001728610794400965	0.01923283295112376	0.7724743380882214	FALSE
AGPAT1	1928.690306773803	0.001032887940712699	0.0017260582141644873	0.9032619351342281	0.9962420887147879	FALSE
USO1	487.5306138151121	0.0010270127913082152	0.0017214129425812716	0.20746329136727004	0.9431011686382762	FALSE
PIK3CD	12089.011489351838	0.0010214298268470107	0.0017171560943244166	0.5916509410424158	0.9808163488304377	FALSE
MAP1LC3B	1780.6710986391167	0.0010189197324718374	0.0017152346006712588	0.42238317583275237	0.9640001410342711	FALSE
CHD8	1734.5309194103802	0.0010174579129607804	0.001712848694033447	0.7016336849769411	0.983342085342798	FALSE
TEX2	217.07015117255142	0.0010174448036957193	0.0017142787008894694	0.7477414830938864	0.9871889268225257	FALSE
PSD4	6993.871214250656	0.0010169477180581674	0.0017141010010180858	0.29820068039978126	0.948245412952284	FALSE
PABPC4	1658.3172104104476	0.0010156886502468657	0.001712496372236673	0.8983071529855905	0.9962420887147879	FALSE
KLHDC8B	277.97563367915745	0.0010139874897407688	0.001712387763502317	0.5571883012674435	0.9795611793071022	FALSE
NIBAN1	7774.863249491561	0.0010065174201450916	0.001706740100824255	0.7545529153319336	0.9876292857308016	FALSE
BUD23	587.8625297881891	9.89239543701574e-4	0.0016932955631873486	0.42208967734864755	0.9640001410342711	FALSE
WTAP	1516.7335636952496	9.812074855449313e-4	0.0016872177513637568	0.4684501929748822	0.9684006744428713	FALSE
ACAA1	2411.0533618339327	9.807398653682356e-4	0.0016875916492704412	0.3973162410890197	0.9640001410342711	FALSE
FGFRL1	352.21440852023863	9.668497352774395e-4	0.0016787366685184538	0.5166578145119667	0.9730941672828417	FALSE
ZC3H4	1536.1163783430932	9.664260614070356e-4	0.0016774355392224795	0.862199953627522	0.9962191628890481	FALSE
KMT2D	6065.37212716034	9.663206144610583e-4	0.0016783347525288431	0.5059593818675884	0.9727318329561867	FALSE
PTGER2	415.54297669535964	9.543636324508102e-4	0.0016703640881255	0.9335348464431413	0.9976200356228305	FALSE
SGSM2	1972.128156231647	9.393632954377037e-4	0.0016599279511506282	0.3516364626262191	0.9600867172258346	FALSE
SELPLG	15411.291014935176	9.387623293720392e-4	0.0016602477314862348	0.7185659762719823	0.9855266411297288	FALSE
PLXND1	1655.605955568967	9.127420571821427e-4	0.0016446414276861166	0.6823810616496757	0.9827494532330928	FALSE
PHTF1	194.0745773862776	9.099713726265049e-4	0.0016430635841686797	0.039309851433351195	0.8545016292918084	FALSE
PRKAG1	512.7672663706315	9.02648354737839e-4	0.0016379367189180531	0.5742428159228719	0.9805314950908789	FALSE
AKAP8	668.0766267140452	8.985316113339545e-4	0.0016343468465753227	0.42339384769395294	0.9640001410342711	FALSE
MED22	885.8644767402911	8.955555824759428e-4	0.0016335776789875097	0.5184039213478198	0.9730941672828417	FALSE
NFE2	6270.867296755206	8.845128487940911e-4	0.0016286738601007083	0.6761835562689597	0.9827494532330928	FALSE
PYCR2	1226.3608843963834	8.835811174585855e-4	0.001627059317993288	0.6646494117862376	0.9827494532330928	FALSE
RABGAP1L	1436.6079164136388	8.799744420925691e-4	0.0016261242803280002	0.037403819845295956	0.8531397593385441	FALSE
FHOD1	1250.3676578528703	8.725919780468293e-4	0.0016210003288903503	0.718107479914314	0.9855266411297288	FALSE
DYNLT2	36.03821443165529	8.721017235642896e-4	0.0016220158786990977	0.5230985886379431	0.9742324303093726	FALSE
PLSCR3	1454.9337134290008	8.693051948833527e-4	0.001619965028577654	0.6747914351255823	0.9827494532330928	FALSE
NADK	10540.541464254207	8.636006519089599e-4	0.0016174703711772677	0.42741354316879415	0.9641952320843324	FALSE
XPC	1141.9386467486993	8.600951130431618e-4	0.0016146950239564202	0.3751517181951783	0.962886075568387	FALSE
MAP4	1162.3418775958191	8.500235711717392e-4	0.0016097026991528224	0.9689240450573813	0.9992116652676296	FALSE
RPL35A	6127.452759192335	8.490704751448117e-4	0.0016095448194409876	0.24316792333336693	0.9431011686382762	FALSE
NPIPB5	7591.807107705623	8.433378896062174e-4	0.0016068624899013841	0.8776731152376311	0.9962420887147879	FALSE
CRTC3	870.4199412695577	8.416245214165096e-4	0.0016054967304535202	0.6435310628229991	0.9825130111992789	FALSE
TRABD	3387.8958829993753	8.409043318918784e-4	0.001605427531334995	0.5507705724380814	0.9792404389886902	FALSE
ARF3	2453.0276370347938	8.370518432444656e-4	0.0016029234396747942	0.17330506665590056	0.9369321113908191	FALSE
LZTR1	1161.6357992321778	8.363780640405952e-4	0.0016025807670732879	0.8062895535099462	0.9908791381548991	FALSE
HSPD1	830.8315077542761	8.215943610304085e-4	0.0015956987027698356	0.2631101601222485	0.9451824962710511	FALSE
LSMEM1	134.3741466396387	8.030523438320487e-4	0.0015879212715141243	0.7574563757157633	0.9877936221373411	FALSE
OST4	3550.7543130010886	7.997761294693957e-4	0.0015862721811842442	0.27989727188447067	0.9462227688227728	FALSE
RFX1	1310.5933133794724	7.98847128494838e-4	0.0015852856084823228	0.2773381157684887	0.9462227688227728	FALSE
WRAP73	687.8323639500096	7.942681772518934e-4	0.0015824478923823447	0.17015656308419203	0.9369321113908191	FALSE
ERBIN	1500.635936667634	7.933012183697386e-4	0.0015832683625667681	0.26283910591648335	0.9451824962710511	FALSE
KIAA2026	685.4612072919191	7.819491009193712e-4	0.0015780573600702582	0.9783744938389474	0.9992116652676296	FALSE
SEC61A1	2473.677292964889	7.729730406995894e-4	0.0015738203266434643	0.8004598136867346	0.9906630280984362	FALSE
TPR	2473.303439688572	7.72721138761474e-4	0.0015739293862986367	0.8369662700252518	0.9929788160009817	FALSE
KIF22	682.1373108451492	7.672059570854988e-4	0.001571856444501119	0.6155711568909954	0.9811544160044796	FALSE
MAP2K2	3804.0510193193973	7.53749496350263e-4	0.0015660893048523707	0.4823564809863601	0.970730901156679	FALSE
TBC1D20	955.7888787464863	7.528735309515831e-4	0.0015645864750276858	0.11789813239556027	0.9212997771030309	FALSE
DENND3	7092.231623945507	7.498760637077076e-4	0.0015649325433410037	0.9728548501084191	0.9992116652676296	FALSE
DICER1	1296.2312241152729	7.490093457742611e-4	0.001564722462144854	0.6891582481991181	0.9827494532330928	FALSE
FMNL3	830.1877174891059	7.459887097451044e-4	0.001563150665823789	0.36938296495610407	0.9617538506125155	FALSE
TXN2	625.5213040762002	7.422631805052333e-4	0.0015615258476097	0.6017071096948914	0.9808163488304377	FALSE
NPHP4	208.8072612167621	7.389582249748461e-4	0.0015604131733688894	0.23019530419696738	0.9431011686382762	FALSE
DEF8	3974.1233893371	7.378914834456476e-4	0.0015601978094950991	0.13272237090765102	0.9353320684514788	FALSE
FXYD5	5034.118683722316	7.373654246402519e-4	0.0015598061691200883	0.9877726844398782	0.9992665463643303	FALSE
VPS45	315.7665768008992	7.363439542942032e-4	0.0015590934519627132	0.5817997999704664	0.9805818745108457	FALSE
CLK4	574.3291022380553	7.338145273912618e-4	0.0015585350831559565	0.6913983714846991	0.9827494532330928	FALSE
FBXO3	304.1498844865789	7.148932815116391e-4	0.0015512304175601432	0.04713834388213164	0.871943220922924	FALSE
TTC3	1248.3934765155132	7.147709332093965e-4	0.0015512377984656307	0.544061424746496	0.9769612383117152	FALSE
TMX4	1366.0402478617086	7.059660919525833e-4	0.0015483278906298803	0.5650850570300505	0.9805314950908789	FALSE
SLC7A6OS	894.5986917977309	7.040144295386759e-4	0.0015461167658905397	0.9705149980964679	0.9992116652676296	FALSE
TRIR	3152.4377521638435	7.03537269781984e-4	0.0015469529747740296	0.6983914177488957	0.9827494532330928	FALSE
WDR37	733.4874246402107	7.029689065934806e-4	0.0015463413545772878	0.7430984365475115	0.9865405155774637	FALSE
C1RL	1466.779275233467	7.018270744584907e-4	0.0015467779848798635	0.6102939881232761	0.9808163488304377	FALSE
RPS23	7208.299950822473	6.958314799411021e-4	0.0015443846124311958	0.29064310948038374	0.9462227688227728	FALSE
ABCA1	655.0513952684669	6.938339130680247e-4	0.001544248697538096	0.5058743320476329	0.9727318329561867	FALSE
RUFY1	1434.1992729543604	6.876894873144994e-4	0.0015419471366732577	0.7847713338283855	0.9892028076578839	FALSE
TNRC18	5149.476693428608	6.812494509755064e-4	0.0015394320815944565	0.6987298518534072	0.9827494532330928	FALSE
DHX9	1447.4277588943698	6.72179718841395e-4	0.0015352233017680713	0.6433299633848073	0.9825130111992789	FALSE
ARAP3	3367.8152299686944	6.657727595482764e-4	0.0015346522271959687	0.32077492587346945	0.9504518736070575	FALSE
MLEC	1157.4140711311754	6.655080775353452e-4	0.0015335384574293367	0.6720022554685978	0.9827494532330928	FALSE
BAZ1B	987.2158192115277	6.642453525527599e-4	0.0015329465258779634	0.08764642229954693	0.9165536807817047	FALSE
ACTN4	7105.581831393647	6.612333181397754e-4	0.0015323614638548834	0.34825606705529255	0.9600867172258346	FALSE
FUS	5122.006910370543	6.581946968650157e-4	0.001530532860212423	0.41055241659351827	0.9640001410342711	FALSE
NAPA	3292.194771717467	6.521240237440634e-4	0.0015303788283550523	0.5738957908322098	0.9805314950908789	FALSE
SNHG20	213.39427320211036	6.51538355877298e-4	0.0015296077767833565	0.4408572288154689	0.9659930165021062	FALSE
TSC22D4	6381.389719816662	6.464106647075827e-4	0.0015281311142624951	0.6158271344091343	0.9811544160044796	FALSE
CENATAC	725.5907622795456	6.429677966946157e-4	0.0015264952701656135	0.8976424053655879	0.9962420887147879	FALSE
ITSN1	119.23280252067045	6.410645992464275e-4	0.0015269407434125486	0.5739762374291529	0.9805314950908789	FALSE
RASAL3	4579.430472881589	6.409911083941884e-4	0.0015262237338866714	0.5194876213100262	0.9735397313913405	FALSE
RPS18	12958.061945692934	6.353683886331952e-4	0.0015248357728597658	0.19113960306758268	0.9431011686382762	FALSE
EFTUD2	1197.008065336289	6.255434083726307e-4	0.0015207744564247896	0.4198529234817701	0.9640001410342711	FALSE
RNPEPL1	6268.5160955467145	6.188649381828094e-4	0.0015196006191737857	0.23974605704460017	0.9431011686382762	FALSE
TAP1	6056.130691100268	6.137527338127993e-4	0.0015188160627757116	0.08267542934449276	0.9072007633329057	FALSE
RBM33	2174.4047598022426	6.120786244271729e-4	0.0015175464159983064	0.054715775873175866	0.8761103560862037	FALSE
MICAL1	5519.586525922537	6.041044940470453e-4	0.001515645297140401	0.034821044126125085	0.8486117580725598	FALSE
IRAK1	1672.628613240956	6.039583159702213e-4	0.001514239029910236	0.5360530463339519	0.9767527841001401	FALSE
CYSLTR1	269.99821683851843	6.012865081834595e-4	0.0015153345888386808	0.6103009997083858	0.9808163488304377	FALSE
ABHD2	4538.486962057202	5.999977720750772e-4	0.0015148036341555173	0.6334334093745602	0.981913045520552	FALSE
GOLGA5	285.15722770388584	5.919327972502192e-4	0.0015116943228061332	0.050821509755157195	0.8761103560862037	FALSE
SAFB2	2104.4064406190587	5.879003794778711e-4	0.0015105185112324014	0.746867158252204	0.9871889268225257	FALSE
CCDC186	344.07210371549814	5.871902707242938e-4	0.0015111391205865563	0.6605428492644847	0.9827494532330928	FALSE
GGA3	2128.4280203450317	5.85399218636567e-4	0.0015096769620252194	0.43035362299237706	0.9645345613669181	FALSE
CCT5	1341.295239875312	5.831664062431087e-4	0.0015089805612289182	0.8996446358389824	0.9962420887147879	FALSE
PIK3CB	443.8220143569094	5.826519263396351e-4	0.0015098015716081376	0.6064932344612847	0.9808163488304377	FALSE
PIP4P1	856.5496577677336	5.735068149013214e-4	0.0015062392688073001	0.704456891345354	0.983770392639421	FALSE
CIRBP	6059.5892145908	5.711281574016763e-4	0.0015064995455246922	0.1900519439269901	0.9431011686382762	FALSE
SAMD9	1154.3561750049741	5.70612182045383e-4	0.0015071712808175232	0.05948718536762771	0.8817138192862746	FALSE
DENND10	975.1253116978851	5.702033594873607e-4	0.0015066048729477446	0.8246919039234232	0.9928096100499756	FALSE
ZNF117	581.9065532406474	5.6566988860253e-4	0.0015058999034407582	0.8787545838001939	0.9962420887147879	FALSE
ERV3-1-ZNF117	581.9065532406474	5.6566988860253e-4	0.0015058999034407582	0.8787545838001939	0.9962420887147879	FALSE
ARHGAP25	7431.371459811714	5.616281940950619e-4	0.0015044622367535675	0.08789266177459377	0.9165536807817047	FALSE
COP1	1141.9448946920202	5.588675501365602e-4	0.001503865916852705	0.6161190341817383	0.9811544160044796	FALSE
KIF1B	620.4000478190392	5.503610742417609e-4	0.001501933665721602	0.3575427485844207	0.9600867172258346	FALSE
KLF7	1200.688572647451	5.455354665634827e-4	0.0015007531392572703	0.5167757689935786	0.9730941672828417	FALSE
WAC	2984.5586901837623	5.438355325698657e-4	0.0014998216139980947	0.8549545890904269	0.9955925457704723	FALSE
RCC2	1561.5636179037579	5.418148328968384e-4	0.001498970324617811	0.10863314089212847	0.9199837696888991	FALSE
PRKCE	98.19515625456229	5.395522124020438e-4	0.0014994802579326007	0.5786364815543267	0.9805818745108457	FALSE
CAB39	1997.2672133924893	5.365800721802373e-4	0.0014983744456750084	0.7758076771347812	0.9887783582133083	FALSE
RAB24	3749.4379233547356	5.33083149797576e-4	0.0014978759196425362	0.7238039678629214	0.9860230931440129	FALSE
VMP1	7163.003617569847	5.294307469131803e-4	0.0014969761890102173	0.12657389061764773	0.9333972064576997	FALSE
DDX21	696.8868272837897	5.275486573510867e-4	0.0014959106783897298	0.2279791052335057	0.9431011686382762	FALSE
SLC9A1	1358.283807798688	5.263358900799214e-4	0.0014958220649078176	0.8921986350154002	0.9962420887147879	FALSE
S1PR4	5501.751158704594	5.257061253256759e-4	0.0014960990053441944	0.23125577367781672	0.9431011686382762	FALSE
MKRN1	6496.2001963491975	5.237988891272921e-4	0.001495858392822555	0.2204402124910309	0.9431011686382762	FALSE
SP100	2716.3280468620324	5.226946230689228e-4	0.0014955815882156756	0.60902130780513275	0.9808163488304377	FALSE
