"","Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","threshold"
"2889","PLEKHA8",86.8387389458219,2.13740330122212e-05,0.00144249523911728,0.311006687927571,0.950369977061049,FALSE
"2890","GOPC",285.751005331674,2.13726093443812e-05,0.00144231720694844,0.239445224497446,0.943101168638276,FALSE
"2891","CCNJ",93.6941169023889,2.13691490944475e-05,0.00144254664074515,0.473463641707637,0.969737369845066,FALSE
"2894","HLA-F-AS1",59.9923228493966,2.13468600451234e-05,0.00144260511450409,0.0536889910910073,0.876110356086204,FALSE
"2895","PABIR1",351.951521640977,2.13375316850251e-05,0.00144177969122898,0.425565353281663,0.964195232084332,FALSE
"2896","PTBP2",122.330757197321,2.13353187432604e-05,0.00144245891280946,0.138567132804,0.936932111390819,FALSE
"2897","HELLS",60.4508186459234,2.13113923134767e-05,0.00144268735754899,0.104693465667718,0.919983769688899,FALSE
"2899","R3HDM1",361.826875359946,2.12822035294927e-05,0.00144214893921155,0.444306585003631,0.965993016502106,FALSE
"2901","RAB5C",3426.12062328973,2.12306294001868e-05,0.00144213428695229,0.24669712249083,0.943101168638276,FALSE
"2902","PNPO",236.696317895237,2.12203929066881e-05,0.00144227691268516,0.26284962432116,0.945182496271051,FALSE
"2903","NEURL4",810.547819656349,2.12185958821696e-05,0.00144177658239307,0.201035333036299,0.943101168638276,FALSE
"2904","ALOX12-AS1",138.790320584149,2.11909295074552e-05,0.00144220657627627,0.289402769309767,0.946222768822773,FALSE
"2906","SMC5",301.181844382652,2.1179885883803e-05,0.00144233429789398,0.234172247244454,0.943101168638276,FALSE
"2907","ZBTB1",447.472558475672,2.11703115773274e-05,0.00144232834180273,0.237155530686571,0.943101168638276,FALSE
"2909","SREK1",422.342970089851,2.11235064140375e-05,0.00144232363870464,0.243280197907682,0.943101168638276,FALSE
"2910","TASOR2",456.272318388992,2.11135383740994e-05,0.00144246773004983,0.0867158002453485,0.914164573532776,FALSE
"2911","LNPK",200.622772685814,2.11121877358777e-05,0.00144229446382999,0.247139532495098,0.943101168638276,FALSE
"2912","ZNF619",82.5531551308663,2.1091021746075e-05,0.00144243735620546,0.216185156986545,0.943101168638276,FALSE
"2913","DNMT1",1320.46617399894,2.10888648092235e-05,0.00144193482672343,0.391095145851862,0.963690722950888,FALSE
"2914","HEG1",254.26776360894,2.10696552022966e-05,0.00144260809117303,0.0440324188151427,0.86684575249787,FALSE
"2915","ZNRD1ASP",124.152345144853,2.10605624770252e-05,0.00144254612928962,0.209190934761334,0.943101168638276,FALSE
"2916","CARD6",388.743179936062,2.10527727197994e-05,0.00144258473977097,0.384788219370378,0.963591739344519,FALSE
"2917","MKLN1",558.341681629415,2.10444912349674e-05,0.00144253573800516,0.109014231878303,0.919983769688899,FALSE
"2919","POLR3GL",384.082789145345,2.10380316251161e-05,0.00144224590398622,0.309186879535989,0.950369977061049,FALSE
"2921","TXNL4B",254.371854753814,2.10091501760176e-05,0.00144221279096506,0.383952192005054,0.963591739344519,FALSE
"2922","SETDB2",268.897824443161,2.10083109709445e-05,0.0014421401758148,0.296979470211105,0.947795981766258,FALSE
"2924","BBX",492.049493898353,2.09823180841886e-05,0.00144239941650486,0.200347502748643,0.943101168638276,FALSE
"2926","ZBTB41",47.5125304975785,2.09635756404828e-05,0.00144266061213709,0.0450418432763524,0.86684575249787,FALSE
"2927","PSMA3-AS1",1423.14627758745,2.09554631296847e-05,0.00144220452444384,0.300035410117122,0.950369977061049,FALSE
"2928","TMEM208",206.614679233719,2.09527522774593e-05,0.00144237024834505,0.267156244911275,0.945182496271051,FALSE
"2929","MC1R",168.350496304391,2.0947467293603e-05,0.00144258695357466,0.184074305348928,0.943101168638276,FALSE
"2931","OGT",6058.591231519,2.09283783893243e-05,0.00144233733486771,0.236838182252113,0.943101168638276,FALSE
"2932","TTC32",69.505309699909,2.09017806665738e-05,0.00144257684239767,0.0762216298497038,0.898028695921806,FALSE
"2933","CASP10",857.575926239378,2.08997503286161e-05,0.00144252973247454,0.114655949114042,0.920717628324947,FALSE
"2935","TUBA1B",3349.20944031773,2.08388678734013e-05,0.00144214849353598,0.325279328366893,0.951023407716678,FALSE
"2936","TSEN2",72.0887823075476,2.08358454347662e-05,0.0014425319198432,0.138296872481266,0.936932111390819,FALSE
"2937","SLC9A9",176.847073502064,2.08294246738013e-05,0.00144234413611538,0.227348083744642,0.943101168638276,FALSE
"2940","GOLGA8N",224.773726680278,2.07888285849771e-05,0.00144259896334034,0.0577024354167492,0.879704794862685,FALSE
"2943","ZNF525",101.602595009728,2.07724086124904e-05,0.00144253387509277,0.0984793711827171,0.919375631838652,FALSE
"2944","NOC3L",98.1867656985168,2.07706676898054e-05,0.0014424690067038,0.148744354835926,0.936932111390819,FALSE
"2945","TMOD2",532.612199251175,2.07684947489659e-05,0.00144254459583254,0.0376785778385454,0.853346487966726,FALSE
"2948","PYCR3",74.8764256617531,2.0753730781751e-05,0.00144254509687327,0.10248487748511,0.919983769688899,FALSE
"2949","AMIGO2",116.09669120624,2.07499967553945e-05,0.00144244748498198,0.175932185077333,0.938089761788612,FALSE
"2950","BTG2",3616.24297302615,2.07363656907909e-05,0.00144224708066625,0.427065657425523,0.964195232084332,FALSE
"2952","KCNA3",174.31214408871,2.07066541011032e-05,0.00144260519141996,0.116061990159057,0.920717628324947,FALSE
"2953","SNAI3-AS1",102.368362406779,2.06995560230998e-05,0.00144248041321522,0.157153819519937,0.936932111390819,FALSE
"2954","PDIK1L",67.5367201780965,2.06630773988888e-05,0.00144253682356856,0.0915859106912468,0.917245422391415,FALSE
"2955","TLNRD1",768.290951637501,2.06586593744369e-05,0.00144196098269743,0.464675402387987,0.968173125663754,FALSE
"2956","ZNF431",280.983532516036,2.06452052165898e-05,0.00144235501957904,0.163548233913261,0.936932111390819,FALSE
"2958","AFDN",185.539154312074,2.06151280058198e-05,0.00144271187600901,0.417224825769436,0.964000141034271,FALSE
"2959","BTK",1235.35273455205,2.06073951939574e-05,0.00144225200402972,0.0710931783451078,0.897433386962604,FALSE
"2960","CWC27",143.331153087336,2.0603116815725e-05,0.00144234153695278,0.285676443951312,0.946222768822773,FALSE
"2961","EBNA1BP2",207.77800504644,2.06002814623765e-05,0.00144232775646796,0.238322446357231,0.943101168638276,FALSE
"2962","IKZF4",93.7825566976337,2.05957331425219e-05,0.00144247911874947,0.145011124932595,0.936932111390819,FALSE
"2963","AKAP11",269.459111640446,2.05954594792846e-05,0.00144259005451703,0.0887573490280635,0.916752719549587,FALSE
"2966","NKD1",99.1577271487955,2.0571577130487e-05,0.00144260828582728,0.056319721314381,0.876110356086204,FALSE
"2967","ATP2A1",44.3365984247647,2.0533652049486e-05,0.00144263774961577,0.0342007156638628,0.84861175807256,FALSE
"2969","MYH11",134.282390557719,2.05221658990057e-05,0.00144260851636589,0.0601485409649088,0.881713819286275,FALSE
"2970","LOC642361",52.4237085032714,2.05185106391469e-05,0.00144265820468983,0.200041760550126,0.943101168638276,FALSE
"2971","TRMT10A",30.3908917650965,2.04933010091103e-05,0.00144259382314824,0.05679595025808,0.876110356086204,FALSE
"2972","IRAK2",97.2231658263271,2.04875422867157e-05,0.00144253899710375,0.120618429323018,0.925860387346596,FALSE
"2973","ZFP36",9089.47213783167,2.04832119721806e-05,0.00144241992317306,0.196303340490418,0.943101168638276,FALSE
"2974","UTP3",333.875624001969,2.04785577596104e-05,0.00144215273951903,0.330885021318674,0.952323555244037,FALSE
"2975","ERO1B",134.36845922203,2.04595301724641e-05,0.00144249456499037,0.144867853464392,0.936932111390819,FALSE
"2976","ZNF675",81.6048303616591,2.04514321411307e-05,0.001442508000971,0.16015580248176,0.936932111390819,FALSE
"2977","TRBV5-1",96.4642237456139,2.04447620401023e-05,0.0014426281335639,0.110388694980916,0.919983769688899,FALSE
"2978","CEP162",110.162824568821,2.04236873433293e-05,0.00144240057331636,0.181550668435236,0.943101168638276,FALSE
"2979","VWA5A",96.1788413647076,2.04231728863412e-05,0.00144250195262515,0.247719397200191,0.943101168638276,FALSE
"2980","SDHB",793.147732070104,2.04170768055505e-05,0.00144200187436919,0.366013338803941,0.961364189236488,FALSE
"2981","DNAJC30",119.71857715268,2.04005574848544e-05,0.00144245543818919,0.0707249457037816,0.897433386962604,FALSE
"2982","SLC23A2",627.817238898561,2.03990085364111e-05,0.0014422437492916,0.386786839778109,0.963690722950888,FALSE
"2983","RRAS",283.279755820953,2.03972826592176e-05,0.00144260247515456,0.0569844406909379,0.876351625777302,FALSE
"2984","ANKDD1A",96.6530425449848,2.03799997920776e-05,0.00144266174729843,0.0228474645960879,0.813170066790686,FALSE
"2985","TMEM248",1260.52944860379,2.03787893857067e-05,0.00143916550268206,0.452342450908959,0.96703680998206,FALSE
"2987","BCL11A",354.595413282356,2.03601756337815e-05,0.00144253367027967,0.237105946363865,0.943101168638276,FALSE
"2989","LOC105369760",721.548030693912,2.03339667430968e-05,0.00144256326871499,0.10453062687156,0.919983769688899,FALSE
"2991","DNAJB9",111.169177009971,2.03293878764816e-05,0.00144254237201963,0.160067381616257,0.936932111390819,FALSE
"2993","PFKFB2",162.131615726395,2.03182411675101e-05,0.00144253393232379,0.0323870623887126,0.84861175807256,FALSE
"2994","CEP97",93.0218388727545,2.0316968500928e-05,0.00144261232649163,0.077416320831354,0.898478209939744,FALSE
"2995","EID2",127.342773954117,2.03121229735776e-05,0.00144236738446899,0.231295127448426,0.943101168638276,FALSE
"2996","MTFR1",59.9032018966156,2.03099818370642e-05,0.00144261805934866,0.309858707182227,0.950369977061049,FALSE
"2997","CASZ1",283.694528832789,2.03088701978243e-05,0.00144242286055537,0.17476325600276,0.937989264965731,FALSE
"2998","HSPA5",2833.4503668839,2.02740427407519e-05,0.00144236510400624,0.233360627886225,0.943101168638276,FALSE
"2999","RRM1",201.281030620805,2.02564140857041e-05,0.001442481604398,0.313113511299255,0.950369977061049,FALSE
"3000","MORN1",52.9440909297103,2.02445383339254e-05,0.0014425721238102,0.0814927924279824,0.907200763332906,FALSE
"3001","SNRPG",246.198926901235,2.02321454616454e-05,0.00144234008474569,0.235024737077757,0.943101168638276,FALSE
"3002","ASXL2",659.731842331034,2.02052281325195e-05,0.00144247281157196,0.295271687597577,0.947751618998765,FALSE
"3003","RARA-AS1",478.433863090125,2.02048041441504e-05,0.00144255041745123,0.15415427166347,0.936932111390819,FALSE
"3004","KDM1B",519.190414918596,2.0203115415984e-05,0.0014425277117081,0.149753736289336,0.936932111390819,FALSE
"3005","GXYLT1",154.72330845155,2.01766831875936e-05,0.00144245985993587,0.171555068302208,0.936932111390819,FALSE
"3006","GPR37L1",8.36292944820261,2.0164629011597e-05,0.00144273046811577,0.123821291105555,0.931883097107813,FALSE
"3007","C14orf28",52.2260926939872,2.01442059254615e-05,0.00144255963136964,0.0958682365942378,0.917983586256145,FALSE
"3008","STRN",505.033314721037,2.01389927507128e-05,0.00144233383374333,0.476112861794637,0.969737369845066,FALSE
"3009","SLC39A11",162.349290268103,2.01271384598325e-05,0.00144246215867074,0.0310192777667574,0.84861175807256,FALSE
"3010","KPNA3",272.614478956204,2.01218248754194e-05,0.00144235230997086,0.342932224370944,0.959194252655362,FALSE
"3011","CLPX",405.532390855093,2.01214510020399e-05,0.00144173934917973,0.459341144376615,0.968173125663754,FALSE
"3013","METTL6",84.0674054140856,2.0096734143525e-05,0.00144232876693667,0.26233888475339,0.945182496271051,FALSE
"3014","FBXO21",238.98882549124,2.00901461903486e-05,0.00144205424910765,0.375706818238025,0.962886075568387,FALSE
"3015","ARHGAP12",139.539841426766,2.00607539533983e-05,0.00144253714418596,0.125522103728326,0.9333972064577,FALSE
"3016","GAS6",146.05094556301,2.00589267226797e-05,0.0014426271625434,0.0354801324005812,0.853139759338544,FALSE
"3017","AFF4",573.385952800312,2.00408265797599e-05,0.00144239454628668,0.171592181029426,0.936932111390819,FALSE
"3018","TCERG1",464.094062513179,2.00298666149846e-05,0.00144217168009251,0.434924546653812,0.965544897988793,FALSE
"3019","NDUFA6",480.371525619501,2.00201031768637e-05,0.00144236416587153,0.401655049239858,0.964000141034271,FALSE
"3020","HCP5",1804.98591744817,2.0014562359834e-05,0.00144249648664119,0.150227085082678,0.936932111390819,FALSE
"3021","LENG8-AS1",42.0893341084104,2.00085576102293e-05,0.00144257631229704,0.257748671557856,0.945182496271051,FALSE
"3022","FMO4",26.0784077436548,2.00060000791475e-05,0.00144265657857472,0.305300705262482,0.950369977061049,FALSE
"3023","PITPNM2",782.912183435577,1.9993977048184e-05,0.00144239932178504,0.225228244231631,0.943101168638276,FALSE
"3024","IKZF2",107.701199180001,1.99753341832361e-05,0.00144262997115722,0.0422477906433756,0.858850666747052,FALSE
"3025","SUSD1",423.051090802069,1.9948620963151e-05,0.0014424420441043,0.233442063931727,0.943101168638276,FALSE
"3026","PTPMT1",222.993976120663,1.99438383935697e-05,0.00144238848584235,0.337041607811323,0.957332609636219,FALSE
"3027","GBA",1032.1998933696,1.99381794710937e-05,0.0014424547984029,0.336458350539166,0.957332609636219,FALSE
"3028","TVP23B",162.850889692128,1.99301771675375e-05,0.00144251164964469,0.374908487068077,0.962886075568387,FALSE
"3029","UPRT",73.1893652787893,1.99244201647185e-05,0.00144251803618935,0.137912674070825,0.936932111390819,FALSE
"3030","TFIP11-DT",12.840561598725,1.99163218338811e-05,0.00144268783216907,0.00745076554030869,0.694517787864488,FALSE
"3031","SPDYE2",89.3025426804557,1.99058440244579e-05,0.00144270553220294,0.07654978967026,0.898028695921806,FALSE
"3033","LRRC40",60.3593796425462,1.98665654345255e-05,0.00144259382432177,0.0718179455502854,0.897433386962604,FALSE
"3034","ADGRE1",763.839576738655,1.98536761869854e-05,0.00144265685412123,0.0339599391152994,0.84861175807256,FALSE
"3036","HCFC2",90.1046938569009,1.98146115951181e-05,0.00144242195258093,0.207488944382113,0.943101168638276,FALSE
"3037","USB1",1402.80483135723,1.98126034468183e-05,0.00144242991379546,0.109422820165538,0.919983769688899,FALSE
"3038","FAM172A",165.792806544225,1.97991119207644e-05,0.00144233652351918,0.258458642439389,0.945182496271051,FALSE
"3039","ENTPD7",85.996812942056,1.97913289465798e-05,0.00144247191617498,0.172284774248196,0.936932111390819,FALSE
"3040","SRM",510.207763154271,1.97622368365752e-05,0.00144245717422279,0.183506440106399,0.943101168638276,FALSE
"3041","PDXP",125.952058309856,1.9738899196811e-05,0.00144256625130085,0.100212553375882,0.919983769688899,FALSE
"3042","CACTIN",752.728183070119,1.97359989027515e-05,0.00144186001311615,0.48736764294034,0.971932095255629,FALSE
"3043","TOMM70",339.630392014763,1.97283863509623e-05,0.00144222449262953,0.277838288032052,0.946222768822773,FALSE
"3045","TNPO1",497.411184832411,1.97180494094274e-05,0.00144242116874948,0.20903787117276,0.943101168638276,FALSE
"3046","NRL",25.507841356759,1.97126563055851e-05,0.00144264919651763,0.137330913128993,0.936932111390819,FALSE
"3049","FAM114A2",138.699983525124,1.96683028226891e-05,0.00144219867749451,0.252228715670112,0.944811941543707,FALSE
"3052","PPP3CC",304.842439121726,1.96305001595248e-05,0.00144233539549769,0.260265598392819,0.945182496271051,FALSE
"3054","NUDT18",167.195771785606,1.96092821353987e-05,0.00144245623547466,0.193071708608615,0.943101168638276,FALSE
"3055","ZNF845",154.818682165091,1.95991040663018e-05,0.00144230548923399,0.28431022338405,0.946222768822773,FALSE
"3056","RAI1",558.635536051248,1.95974802899897e-05,0.0014423479589603,0.246408098022034,0.943101168638276,FALSE
"3057","ICAM1",961.504072955816,1.95866451978206e-05,0.00144251574452287,0.0543044506341941,0.876110356086204,FALSE
"3059","NUP37",73.7656764281507,1.95618878578775e-05,0.00144247885750067,0.170781064214027,0.936932111390819,FALSE
"3061","C17orf58",15.3871392755949,1.95471609811343e-05,0.00144267984181129,0.0109745359243404,0.724422312247693,FALSE
"3063","ARL16",446.652075216224,1.95270065333872e-05,0.00144257130667066,0.263191019945,0.945182496271051,FALSE
"3064","PLGRKT",81.9106240764969,1.95067847666224e-05,0.00144255953373591,0.413453742350371,0.964000141034271,FALSE
"3065","NOTCH2NLA",259.724797109508,1.94816225637857e-05,0.00144257628453191,0.0984066988002791,0.919375631838652,FALSE
"3066","ZNF254",67.525514832358,1.94810107827287e-05,0.00144260492176003,0.0724539013007404,0.897433386962604,FALSE
"3067","DNAAF2",59.2415494497838,1.94766939725156e-05,0.00144253580946658,0.158613583829792,0.936932111390819,FALSE
"3068","CPNE5",639.066104437682,1.94682783104335e-05,0.00144262685198166,0.456403259100557,0.968173125663754,FALSE
"3069","ATL3",424.035077139382,1.94646393241075e-05,0.00144215134828189,0.353364361143827,0.960086717225835,FALSE
"3070","STAU2",192.576787716031,1.94592456793446e-05,0.00144220805103523,0.119784318671358,0.924570976816947,FALSE
"3071","SLC4A1",7004.01351684032,1.94444176992334e-05,0.00144273943155943,0.167023657166921,0.936932111390819,FALSE
"3073","SNRPC",379.615649994371,1.94299730907539e-05,0.00144223946917684,0.27551319168534,0.946222768822773,FALSE
"3074","HPF1",76.4419370505392,1.94285130155137e-05,0.00144247058866345,0.172803249210511,0.936932111390819,FALSE
"3075","ABHD6",100.538481914487,1.93946584127188e-05,0.00144245726092567,0.18906812028752,0.943101168638276,FALSE
"3076","CASP4",4678.07326007054,1.93906160310895e-05,0.00144255917878584,0.107581889757125,0.919983769688899,FALSE
"3079","ZNF493",188.87909340525,1.9374830810676e-05,0.00144255680335987,0.103544568289988,0.919983769688899,FALSE
"3080","LY6G5C",75.9299654481925,1.93516725573532e-05,0.0014426396311313,0.0337766885644708,0.84861175807256,FALSE
"3081","E2F6",58.9645396912999,1.93503959117698e-05,0.00144250634386474,0.159284837811404,0.936932111390819,FALSE
"3083","LCOR",681.965568905624,1.93456517264041e-05,0.00144232407349528,0.129449338925129,0.9333972064577,FALSE
"3084","LYNX1",83.5675201595467,1.93413923573012e-05,0.00144269182764388,0.00915005352182094,0.69822726437338,FALSE
"3085","KDM2A",4682.23759838112,1.93094298652512e-05,0.00144172119084623,0.480554427109563,0.970012023785505,FALSE
"3086","AEBP2",151.941156946174,1.93057221078328e-05,0.00144231310957297,0.279793624840891,0.946222768822773,FALSE
"3087","AKAP9",1059.97306511239,1.92853466744127e-05,0.00144229104073325,0.269824436977051,0.945182496271051,FALSE
"3088","NUCB1",4151.16360892809,1.92710634113315e-05,0.00144247367481573,0.179772351163272,0.94276483674126,FALSE
"3089","LOC728392",1448.21826689765,1.92650067268802e-05,0.00144232952004922,0.294768812392177,0.947751618998765,FALSE
"3091","NNAT",18.5202802120927,1.92465064513943e-05,0.00144268472552595,0.0103365215192221,0.720794840290791,FALSE
"3092","SBDS",259.696660060556,1.92452850683653e-05,0.00144212443769167,0.221810741199443,0.943101168638276,FALSE
"3093","DNAJC21",241.356212990886,1.92416940156202e-05,0.00144185256486654,0.497521554734269,0.972035326510082,FALSE
"3094","LPAL2",30.4622751999303,1.92307621513113e-05,0.00144265843054369,0.341491558556095,0.957938089178543,FALSE
"3095","EFEMP2",191.97966817565,1.92138994317599e-05,0.00144255401875475,0.0798669853721587,0.903558976538148,FALSE
"3096","PTPRO",89.9550116424336,1.92053662007003e-05,0.00144262108294276,0.0490229666744574,0.873226130719534,FALSE
"3098","TRAPPC10",909.625916295961,1.91872660584922e-05,0.00144248192717283,0.173722612920655,0.936932111390819,FALSE
"3100","EPB41L2",128.309277425681,1.9176337125457e-05,0.00144254346066226,0.127348993527617,0.9333972064577,FALSE
"3101","SUMO3",653.582523987678,1.91587096345999e-05,0.00144191193550142,0.438676584547922,0.965993016502106,FALSE
"3103","HAS3",32.5733443281743,1.91486005737414e-05,0.00144258159362384,0.0968111356840973,0.919375631838652,FALSE
"3104","ACSL5",712.249933040789,1.91478759874814e-05,0.00144217492438567,0.350976064609386,0.960086717225835,FALSE
"3105","LINC00921",276.953490505235,1.91471004541985e-05,0.00144239770429608,0.280604928359362,0.946222768822773,FALSE
"3106","METTL15",56.3437947788212,1.91467972550669e-05,0.0014425475985243,0.113480015662194,0.920717628324947,FALSE
"3107","CAMSAP1",297.897754613923,1.91443926108394e-05,0.00144225945357893,0.313375882530115,0.950369977061049,FALSE
"3108","ALDH3B1",1143.23277190266,1.91443030308888e-05,0.00144245705372468,0.318849467854878,0.950369977061049,FALSE
"3109","VPS36",477.08739800403,1.91380097495449e-05,0.00144211554685813,0.104842500721872,0.919983769688899,FALSE
"3110","PLAC8",1125.90500735475,1.91331785861601e-05,0.00144263146415291,0.281558675945359,0.946222768822773,FALSE
"3111","SMYD4",213.305355863093,1.90926859218722e-05,0.00144225117611489,0.318589940395942,0.950369977061049,FALSE
"3112","KLHL5",214.68793496612,1.9058619418753e-05,0.00144247304003636,0.177212389274147,0.939565137727358,FALSE
"3113","TSEN15",183.663949359119,1.90450626866596e-05,0.00144238610748528,0.234335552326093,0.943101168638276,FALSE
"3114","MBLAC2",42.1470838392149,1.90417601651664e-05,0.00144261944178851,0.0718694286157282,0.897433386962604,FALSE
"3115","TMSB10",13548.5890242652,1.9014270634712e-05,0.00144248937764487,0.172116731964762,0.936932111390819,FALSE
"3118","SPHK2",371.772866984894,1.89728258603763e-05,0.00144200375515163,0.422678485096198,0.964000141034271,FALSE
"3119","MATR3",1355.90238859397,1.89683240439153e-05,0.00144232466227649,0.265495898637803,0.945182496271051,FALSE
"3122","SLC35F5",337.791003649438,1.89335713636129e-05,0.00144233483251531,0.228957238019214,0.943101168638276,FALSE
"3123","COCH",32.6592062028036,1.89305144391452e-05,0.0014427244280665,0.474360463191604,0.969737369845066,FALSE
"3124","ZSWIM3",94.9464185777671,1.8919186833979e-05,0.00144237921108701,0.252159061720914,0.944811941543707,FALSE
"3125","GPR180",53.7808542874065,1.89172088283589e-05,0.00144265100044155,0.0884488176115245,0.916553680781705,FALSE
"3126","PALB2",83.4350484160818,1.88930888188573e-05,0.00144236272275677,0.246132376272043,0.943101168638276,FALSE
"3128","NUS1",294.860072939372,1.88702542821357e-05,0.00144232176383207,0.287301027824492,0.946222768822773,FALSE
"3129","TAB3",423.817975486955,1.88626344904608e-05,0.00144243241341181,0.231540313197167,0.943101168638276,FALSE
"3130","BLNK",169.270173362233,1.88579777590847e-05,0.00144259412935017,0.104958671150937,0.919983769688899,FALSE
"3131","SMPDL3A",60.6505890684528,1.88414986591582e-05,0.00144263395274472,0.0402381126466966,0.856213236634532,FALSE
"3132","ARID5B",293.744467770838,1.88410645273653e-05,0.00144249587147788,0.0284447045305784,0.848550546499229,FALSE
"3133","CTSA",4154.62333238052,1.88155629423802e-05,0.00144246191208119,0.196936777365312,0.943101168638276,FALSE
"3134","PM20D2",98.6712016795958,1.87983442093118e-05,0.00144250316530352,0.114590715959414,0.920717628324947,FALSE
"3139","CCDC86",181.634605110272,1.87791438751216e-05,0.0014423373807258,0.188017959991471,0.943101168638276,FALSE
"3140","CCDC14",251.197346420111,1.87752562305953e-05,0.0014424793171886,0.184153651366505,0.943101168638276,FALSE
"3141","SRP72",687.184357806581,1.87584965341383e-05,0.00144187779513299,0.456405572210643,0.968173125663754,FALSE
"3142","KYNU",175.888695291668,1.87526300865618e-05,0.00144264113327675,0.0411494647724598,0.856944859501844,FALSE
"3144","ADPRM",94.1273353222017,1.87396131705205e-05,0.00144238169585849,0.252284729498199,0.944811941543707,FALSE
"3146","RRN3P2",61.0995145303692,1.87035177195186e-05,0.00144261056741307,0.0623526912675507,0.89127752863642,FALSE
"3147","MTRR",204.909352729249,1.87027756865081e-05,0.00144240374261071,0.243049294918695,0.943101168638276,FALSE
"3148","IFI27L1",31.9406348216405,1.86791594625386e-05,0.00144266431293756,0.0224515171354673,0.810766153553962,FALSE
"3149","DHX32",93.0873738722643,1.86764203448406e-05,0.00144242911303199,0.344074922114876,0.959550310386392,FALSE
"3150","GRAMD4",557.24624507504,1.86660327323383e-05,0.00144232399605696,0.159739530154341,0.936932111390819,FALSE
"3151","TRIM37",154.345632802415,1.86547248868976e-05,0.00144233778831614,0.223349689381328,0.943101168638276,FALSE
"3153","ZRANB3",30.6495367419905,1.86337766626177e-05,0.00144260194606208,0.0655574683558532,0.897433386962604,FALSE
"3154","DCLRE1A",66.5696249380758,1.86226094469678e-05,0.00144258076724584,0.448320798145112,0.965993016502106,FALSE
"3155","FBXO30",143.245861996822,1.86160988147631e-05,0.00144251887481607,0.408375293300371,0.964000141034271,FALSE
"3156","PDCL3",144.100234756221,1.86081796685937e-05,0.00144233786186886,0.284829766598654,0.946222768822773,FALSE
"3157","ARL8A",1215.37806809081,1.85981727798625e-05,0.00144228767449359,0.311160136298759,0.950369977061049,FALSE
"3159","PTDSS2",255.005210870156,1.85806019726328e-05,0.00144224896382429,0.359034941356808,0.960749970292106,FALSE
"3160","SRSF10",608.251919756286,1.85767700400398e-05,0.00144208904429151,0.310127471951149,0.950369977061049,FALSE
"3161","FCRL1",431.274757918926,1.85725801383112e-05,0.00144266691684461,0.203181692334547,0.943101168638276,FALSE
"3162","PCED1A",920.284701942633,1.85695064532154e-05,0.00144224919537713,0.351128669116023,0.960086717225835,FALSE
"3163","NDUFB2-AS1",15.7195104935964,1.85684039169197e-05,0.00144265760719462,0.0273947058192765,0.848550546499229,FALSE
"3165","SNRPD1",184.351589196163,1.85552447330617e-05,0.00144237431227714,0.226449438850024,0.943101168638276,FALSE
"3166","ACSS3",66.0735330097273,1.85456564950914e-05,0.00144266777466474,0.0583451533316746,0.88085672646122,FALSE
"3169","ABCD4",648.281854463482,1.85154066649517e-05,0.00144175669702417,0.429355323968078,0.964195232084332,FALSE
"3171","XPR1",242.090055903368,1.85109505973937e-05,0.00144233725532091,0.486719623478125,0.971932095255629,FALSE
"3173","YES1",36.8895996093542,1.84865425424822e-05,0.00144263995683095,0.0505895939729063,0.876110356086204,FALSE
"3175","CLIC4",201.550052059385,1.84842632308053e-05,0.00144261921509683,0.186780166776611,0.943101168638276,FALSE
"3178","PRPF31",691.465132246818,1.84660746114969e-05,0.00144200107371246,0.309500831947208,0.950369977061049,FALSE
"3179","DNAL4",150.298969896036,1.84559107611566e-05,0.00144225838776049,0.331807246725816,0.953689806299602,FALSE
"3180","KIAA1586",47.276970151014,1.8400871939055e-05,0.00144263589574466,0.048893593414914,0.873202298817672,FALSE
"3181","ZNF781",14.8137793084666,1.8399700126741e-05,0.00144268271073187,0.0129645941796101,0.724422312247693,FALSE
"3182","P2RX7",362.442275202997,1.83841622945844e-05,0.00144258963120465,0.420966725829196,0.964000141034271,FALSE
"3183","IL12RB1",622.114100552745,1.83804567027198e-05,0.00144249159095357,0.401293300450225,0.964000141034271,FALSE
"3184","DHFR2",104.113019606495,1.83472827656259e-05,0.0014423536809728,0.432921225461935,0.96470788312372,FALSE
"3185","PRDM10",177.24789919499,1.83217397618499e-05,0.0014424552059644,0.211857607781159,0.943101168638276,FALSE
"3186","HYAL2",159.32137918429,1.83200885829065e-05,0.00144247670142705,0.188710668006424,0.943101168638276,FALSE
"3188","HEXD",1655.77243039629,1.82969382225657e-05,0.00144226986828289,0.327499528868625,0.951023407716678,FALSE
"3190","RPL13P5",68.2623962992903,1.82634849616361e-05,0.00144253224686597,0.0810850840373097,0.906624532045072,FALSE
"3191","SACS",130.560364362793,1.82631631680777e-05,0.00144261262352494,0.0789461898718029,0.903160231031834,FALSE
"3192","SLC25A24",159.457511465521,1.82608916998312e-05,0.0014425954918253,0.0644237389809496,0.896426957769811,FALSE
"3193","CCDC32",308.400173519975,1.82493135440969e-05,0.00144232699793178,0.276422913926837,0.946222768822773,FALSE
"3194","C1orf174",404.347452070538,1.82478093858331e-05,0.00144228305683235,0.048361442554379,0.87272495971965,FALSE
"3195","TCN1",87.872674631615,1.82422451185131e-05,0.00144270298767578,0.0881840935741656,0.916553680781705,FALSE
